{'output_directory': 'save_folder', 'grid_size': 4, 'min_other_objects': 4, 'max_objects': 4, 'min_object_size': 1, 'max_object_size': 4, 'other_objects_sample_percentage': 0.3, 'obstacles_flag': False, 'num_obstacles': 5, 'enable_maze': False, 'maze_complexity': 0, 'maze_density': 0, 'type_grammar': 'simple_intrans', 'intransitive_verbs': 'walk', 'transitive_verbs': 'push,pull,pickup,drop', 'nouns': 'circle,square,cylinder,diamond', 'color_adjectives': 'red,blue,yellow,green', 'size_adjectives': '', 'keep_fixed_weights': True, 'all_light': True, 'num_episodes': 300000, 'episode_len': 10, 'grid_input_type': 'vector', 'comm_type': 'continuous', 'comm_setting': 'cheap_talk', 'temp': 1, 'lights_out': False, 'render_episode': False, 'wait_time': 0.3}
Episode: 1 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1379, grad_fn=<SubBackward0>)
Episode: 1888 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 1889 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1327, grad_fn=<SubBackward0>)
Episode: 1890 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1256, grad_fn=<SubBackward0>)
Episode: 1891 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1322, grad_fn=<SubBackward0>)
Episode: 1892 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1329, grad_fn=<SubBackward0>)
Episode: 1893 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1323, grad_fn=<SubBackward0>)
Episode: 1894 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1305, grad_fn=<SubBackward0>)
Episode: 1895 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1353, grad_fn=<SubBackward0>)
Episode: 1896 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1339, grad_fn=<SubBackward0>)
Episode: 1897 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1297, grad_fn=<SubBackward0>)
Episode: 1898 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 1899 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1292, grad_fn=<SubBackward0>)
Episode: 1900 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1335, grad_fn=<SubBackward0>)
Episode: 1901 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1328, grad_fn=<SubBackward0>)
Episode: 1902 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1313, grad_fn=<SubBackward0>)
Episode: 1903 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1330, grad_fn=<SubBackward0>)
Episode: 1904 | Train Reward: tensor([0., 1.]) | Train Loss: tensor(1.0243, grad_fn=<SubBackward0>)
Episode: 1905 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1308, grad_fn=<SubBackward0>)
Episode: 1906 | Train Reward: tensor([1.]) | Train Loss: tensor(1.1518, grad_fn=<SubBackward0>)
Episode: 1907 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1302, grad_fn=<SubBackward0>)
Episode: 1908 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1322, grad_fn=<SubBackward0>)
Episode: 1909 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1337, grad_fn=<SubBackward0>)
Episode: 1910 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 1911 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.5789, grad_fn=<SubBackward0>)
Episode: 1912 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1312, grad_fn=<SubBackward0>)
Episode: 1913 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1303, grad_fn=<SubBackward0>)
Episode: 1914 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1262, grad_fn=<SubBackward0>)
Episode: 1915 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1277, grad_fn=<SubBackward0>)
Episode: 1916 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1307, grad_fn=<SubBackward0>)
Episode: 1917 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1348, grad_fn=<SubBackward0>)
Episode: 1918 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1292, grad_fn=<SubBackward0>)
Episode: 1919 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1272, grad_fn=<SubBackward0>)
Episode: 1920 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8096, grad_fn=<SubBackward0>)
Episode: 1921 | Train Reward: tensor([0., 0., 0., 0., 1.]) | Train Loss: tensor(1.0464, grad_fn=<SubBackward0>)
Episode: 1922 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1262, grad_fn=<SubBackward0>)
Episode: 1923 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1261, grad_fn=<SubBackward0>)
Episode: 1924 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1270, grad_fn=<SubBackward0>)
Episode: 1925 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1298, grad_fn=<SubBackward0>)
Episode: 1926 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1260, grad_fn=<SubBackward0>)
Episode: 1927 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.5365, grad_fn=<SubBackward0>)
Episode: 1928 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1297, grad_fn=<SubBackward0>)
Episode: 1929 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1296, grad_fn=<SubBackward0>)
Episode: 1930 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1249, grad_fn=<SubBackward0>)
Episode: 1931 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1278, grad_fn=<SubBackward0>)
Episode: 1932 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1264, grad_fn=<SubBackward0>)
Episode: 1933 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1275, grad_fn=<SubBackward0>)
Episode: 1934 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1254, grad_fn=<SubBackward0>)
Episode: 1935 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1258, grad_fn=<SubBackward0>)
Episode: 1936 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1271, grad_fn=<SubBackward0>)
Episode: 1937 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.5906, grad_fn=<SubBackward0>)
Episode: 1938 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1300, grad_fn=<SubBackward0>)
Episode: 1939 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1260, grad_fn=<SubBackward0>)
Episode: 1940 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1263, grad_fn=<SubBackward0>)
Episode: 1941 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1242, grad_fn=<SubBackward0>)
Episode: 1942 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1282, grad_fn=<SubBackward0>)
Episode: 1943 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8769, grad_fn=<SubBackward0>)
Episode: 1944 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1271, grad_fn=<SubBackward0>)
Episode: 1945 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1295, grad_fn=<SubBackward0>)
Episode: 1946 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1307, grad_fn=<SubBackward0>)
Episode: 1947 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9564, grad_fn=<SubBackward0>)
Episode: 1948 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1280, grad_fn=<SubBackward0>)
Episode: 1949 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1347, grad_fn=<SubBackward0>)
Episode: 1950 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1241, grad_fn=<SubBackward0>)
Episode: 1951 | Train Reward: tensor([0., 1.]) | Train Loss: tensor(0.9253, grad_fn=<SubBackward0>)
Episode: 1952 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1231, grad_fn=<SubBackward0>)
Episode: 1953 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1297, grad_fn=<SubBackward0>)
Episode: 1954 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1353, grad_fn=<SubBackward0>)
Episode: 1955 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1293, grad_fn=<SubBackward0>)
Episode: 1956 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1292, grad_fn=<SubBackward0>)
Episode: 1957 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1256, grad_fn=<SubBackward0>)
Episode: 1958 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1288, grad_fn=<SubBackward0>)
Episode: 1959 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.7021, grad_fn=<SubBackward0>)
Episode: 1960 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1332, grad_fn=<SubBackward0>)
Episode: 1961 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1299, grad_fn=<SubBackward0>)
Episode: 1962 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1281, grad_fn=<SubBackward0>)
Episode: 1963 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1285, grad_fn=<SubBackward0>)
Episode: 1964 | Train Reward: tensor([0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9686, grad_fn=<SubBackward0>)
Episode: 1965 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1304, grad_fn=<SubBackward0>)
Episode: 1966 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1272, grad_fn=<SubBackward0>)
Episode: 1967 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1272, grad_fn=<SubBackward0>)
Episode: 1968 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8334, grad_fn=<SubBackward0>)
Episode: 1969 | Train Reward: tensor([0., 1.]) | Train Loss: tensor(1.3209, grad_fn=<SubBackward0>)
Episode: 1970 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9424, grad_fn=<SubBackward0>)
Episode: 1971 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1305, grad_fn=<SubBackward0>)
Episode: 1972 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1305, grad_fn=<SubBackward0>)
Episode: 1973 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1262, grad_fn=<SubBackward0>)
Episode: 1974 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1286, grad_fn=<SubBackward0>)
Episode: 1975 | Train Reward: tensor([0., 0., 0., 1.]) | Train Loss: tensor(1.0333, grad_fn=<SubBackward0>)
Episode: 1976 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1282, grad_fn=<SubBackward0>)
Episode: 1977 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1337, grad_fn=<SubBackward0>)
Episode: 1978 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1326, grad_fn=<SubBackward0>)
Episode: 1979 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1348, grad_fn=<SubBackward0>)
Episode: 1980 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1305, grad_fn=<SubBackward0>)
Episode: 1981 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1318, grad_fn=<SubBackward0>)
Episode: 1982 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1341, grad_fn=<SubBackward0>)
Episode: 1983 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1308, grad_fn=<SubBackward0>)
Episode: 1984 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 1985 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1327, grad_fn=<SubBackward0>)
Episode: 1986 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1331, grad_fn=<SubBackward0>)
Episode: 1987 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1306, grad_fn=<SubBackward0>)
Episode: 1988 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1328, grad_fn=<SubBackward0>)
Episode: 1989 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1325, grad_fn=<SubBackward0>)
Episode: 1990 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1357, grad_fn=<SubBackward0>)
Episode: 1991 | Train Reward: tensor([1.]) | Train Loss: tensor(0.9614, grad_fn=<SubBackward0>)
Episode: 1992 | Train Reward: tensor([0., 0., 1.]) | Train Loss: tensor(1.2754, grad_fn=<SubBackward0>)
Episode: 1993 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1342, grad_fn=<SubBackward0>)
Episode: 1994 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1299, grad_fn=<SubBackward0>)
Episode: 1995 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1336, grad_fn=<SubBackward0>)
Episode: 1996 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1297, grad_fn=<SubBackward0>)
Episode: 1997 | Train Reward: tensor([1.]) | Train Loss: tensor(1.2949, grad_fn=<SubBackward0>)
Episode: 1998 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1337, grad_fn=<SubBackward0>)
Episode: 1999 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1315, grad_fn=<SubBackward0>)
Episode: 2000 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1329, grad_fn=<SubBackward0>)
Episode: 2001 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1330, grad_fn=<SubBackward0>)
Episode: 2002 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1317, grad_fn=<SubBackward0>)
Episode: 2003 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1295, grad_fn=<SubBackward0>)
Episode: 2004 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1309, grad_fn=<SubBackward0>)
Episode: 2005 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1354, grad_fn=<SubBackward0>)
Episode: 2006 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1352, grad_fn=<SubBackward0>)
Episode: 2007 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1325, grad_fn=<SubBackward0>)
Episode: 2008 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.6901, grad_fn=<SubBackward0>)
Episode: 2009 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1327, grad_fn=<SubBackward0>)
Episode: 2010 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1318, grad_fn=<SubBackward0>)
Episode: 2011 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 2012 | Train Reward: tensor([0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9407, grad_fn=<SubBackward0>)
Episode: 2013 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1286, grad_fn=<SubBackward0>)
Episode: 2014 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1325, grad_fn=<SubBackward0>)
Episode: 2015 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8676, grad_fn=<SubBackward0>)
Episode: 2016 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1312, grad_fn=<SubBackward0>)
Episode: 2017 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1294, grad_fn=<SubBackward0>)
Episode: 2018 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1324, grad_fn=<SubBackward0>)
Episode: 2019 | Train Reward: tensor([1.]) | Train Loss: tensor(0.9678, grad_fn=<SubBackward0>)
Episode: 2020 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1334, grad_fn=<SubBackward0>)
Episode: 2021 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1315, grad_fn=<SubBackward0>)
Episode: 2022 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1322, grad_fn=<SubBackward0>)
Episode: 2023 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1317, grad_fn=<SubBackward0>)
Episode: 2024 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1325, grad_fn=<SubBackward0>)
Episode: 2025 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1290, grad_fn=<SubBackward0>)
Episode: 2026 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1296, grad_fn=<SubBackward0>)
Episode: 2027 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1301, grad_fn=<SubBackward0>)
Episode: 2028 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1276, grad_fn=<SubBackward0>)
Episode: 2029 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1294, grad_fn=<SubBackward0>)
Episode: 2030 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1283, grad_fn=<SubBackward0>)
Episode: 2031 | Train Reward: tensor([0., 1.]) | Train Loss: tensor(0.9544, grad_fn=<SubBackward0>)
Episode: 2032 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1314, grad_fn=<SubBackward0>)
Episode: 2033 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1307, grad_fn=<SubBackward0>)
Episode: 2034 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1333, grad_fn=<SubBackward0>)
Episode: 2035 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1320, grad_fn=<SubBackward0>)
Episode: 2036 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1281, grad_fn=<SubBackward0>)
Episode: 2037 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1283, grad_fn=<SubBackward0>)
Episode: 2038 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.7966, grad_fn=<SubBackward0>)
Episode: 2039 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1251, grad_fn=<SubBackward0>)
Episode: 2040 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1240, grad_fn=<SubBackward0>)
Episode: 2041 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1267, grad_fn=<SubBackward0>)
Episode: 2042 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1276, grad_fn=<SubBackward0>)
Episode: 2043 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 2044 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1263, grad_fn=<SubBackward0>)
Episode: 2045 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1253, grad_fn=<SubBackward0>)
Episode: 2046 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1232, grad_fn=<SubBackward0>)
Episode: 2047 | Train Reward: tensor([1.]) | Train Loss: tensor(1.2173, grad_fn=<SubBackward0>)
Episode: 2048 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1249, grad_fn=<SubBackward0>)
Episode: 2049 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1247, grad_fn=<SubBackward0>)
Episode: 2050 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1291, grad_fn=<SubBackward0>)
Episode: 2051 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1249, grad_fn=<SubBackward0>)
Episode: 2052 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1291, grad_fn=<SubBackward0>)
Episode: 2053 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1255, grad_fn=<SubBackward0>)
Episode: 2054 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1264, grad_fn=<SubBackward0>)
Episode: 2055 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1259, grad_fn=<SubBackward0>)
