{'output_directory': 'save_folder', 'grid_size': 4, 'min_other_objects': 4, 'max_objects': 4, 'min_object_size': 1, 'max_object_size': 4, 'other_objects_sample_percentage': 0.3, 'obstacles_flag': False, 'num_obstacles': 5, 'enable_maze': False, 'maze_complexity': 0, 'maze_density': 0, 'type_grammar': 'simple_intrans', 'intransitive_verbs': 'walk', 'transitive_verbs': 'push,pull,pickup,drop', 'nouns': 'circle,square,cylinder,diamond', 'color_adjectives': 'red,blue,yellow,green', 'size_adjectives': '', 'keep_fixed_weights': True, 'all_light': True, 'num_episodes': 300000, 'episode_len': 10, 'grid_input_type': 'vector', 'comm_type': 'binary', 'comm_setting': 'cheap_talk', 'temp': 1, 'lights_out': False, 'render_episode': False, 'wait_time': 0.3}
Episode: 1 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9850, grad_fn=<SubBackward0>)
Episode: 1132 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1314, grad_fn=<SubBackward0>)
Episode: 1133 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1318, grad_fn=<SubBackward0>)
Episode: 1134 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1311, grad_fn=<SubBackward0>)
Episode: 1135 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1322, grad_fn=<SubBackward0>)
Episode: 1136 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1303, grad_fn=<SubBackward0>)
Episode: 1137 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1308, grad_fn=<SubBackward0>)
Episode: 1138 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1311, grad_fn=<SubBackward0>)
Episode: 1139 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9166, grad_fn=<SubBackward0>)
Episode: 1140 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1337, grad_fn=<SubBackward0>)
Episode: 1141 | Train Reward: tensor([0., 1.]) | Train Loss: tensor(0.9060, grad_fn=<SubBackward0>)
Episode: 1142 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1292, grad_fn=<SubBackward0>)
Episode: 1143 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1295, grad_fn=<SubBackward0>)
Episode: 1144 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1269, grad_fn=<SubBackward0>)
Episode: 1145 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1293, grad_fn=<SubBackward0>)
Episode: 1146 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1314, grad_fn=<SubBackward0>)
Episode: 1147 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1303, grad_fn=<SubBackward0>)
Episode: 1148 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1325, grad_fn=<SubBackward0>)
Episode: 1149 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1311, grad_fn=<SubBackward0>)
Episode: 1150 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1296, grad_fn=<SubBackward0>)
Episode: 1151 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1301, grad_fn=<SubBackward0>)
Episode: 1152 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1316, grad_fn=<SubBackward0>)
Episode: 1153 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1329, grad_fn=<SubBackward0>)
Episode: 1154 | Train Reward: tensor([0., 0., 1.]) | Train Loss: tensor(0.9667, grad_fn=<SubBackward0>)
Episode: 1155 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1321, grad_fn=<SubBackward0>)
Episode: 1156 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1317, grad_fn=<SubBackward0>)
Episode: 1157 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9995, grad_fn=<SubBackward0>)
Episode: 1158 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1267, grad_fn=<SubBackward0>)
Episode: 1159 | Train Reward: tensor([1.]) | Train Loss: tensor(1.2365, grad_fn=<SubBackward0>)
Episode: 1160 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1317, grad_fn=<SubBackward0>)
Episode: 1161 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1292, grad_fn=<SubBackward0>)
Episode: 1162 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 1163 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1292, grad_fn=<SubBackward0>)
Episode: 1164 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1292, grad_fn=<SubBackward0>)
Episode: 1165 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1299, grad_fn=<SubBackward0>)
Episode: 1166 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1316, grad_fn=<SubBackward0>)
Episode: 1167 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1309, grad_fn=<SubBackward0>)
Episode: 1168 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1321, grad_fn=<SubBackward0>)
Episode: 1169 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1282, grad_fn=<SubBackward0>)
Episode: 1170 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1282, grad_fn=<SubBackward0>)
Episode: 1171 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8189, grad_fn=<SubBackward0>)
Episode: 1172 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1305, grad_fn=<SubBackward0>)
Episode: 1173 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1303, grad_fn=<SubBackward0>)
Episode: 1174 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1284, grad_fn=<SubBackward0>)
Episode: 1175 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 1176 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1304, grad_fn=<SubBackward0>)
Episode: 1177 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1293, grad_fn=<SubBackward0>)
Episode: 1178 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1290, grad_fn=<SubBackward0>)
Episode: 1179 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1312, grad_fn=<SubBackward0>)
Episode: 1180 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1295, grad_fn=<SubBackward0>)
Episode: 1181 | Train Reward: tensor([0., 0., 0., 1.]) | Train Loss: tensor(1.0193, grad_fn=<SubBackward0>)
Episode: 1182 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1324, grad_fn=<SubBackward0>)
Episode: 1183 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1276, grad_fn=<SubBackward0>)
Episode: 1184 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1303, grad_fn=<SubBackward0>)
Episode: 1185 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1317, grad_fn=<SubBackward0>)
Episode: 1186 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1303, grad_fn=<SubBackward0>)
Episode: 1187 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1310, grad_fn=<SubBackward0>)
Episode: 1188 | Train Reward: tensor([0., 0., 1.]) | Train Loss: tensor(1.3231, grad_fn=<SubBackward0>)
Episode: 1189 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8777, grad_fn=<SubBackward0>)
Episode: 1190 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1350, grad_fn=<SubBackward0>)
Episode: 1191 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1339, grad_fn=<SubBackward0>)
Episode: 1192 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1316, grad_fn=<SubBackward0>)
Episode: 1193 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1308, grad_fn=<SubBackward0>)
Episode: 1194 | Train Reward: tensor([0., 0., 0., 1.]) | Train Loss: tensor(1.0924, grad_fn=<SubBackward0>)
Episode: 1195 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1322, grad_fn=<SubBackward0>)
Episode: 1196 | Train Reward: tensor([0., 0., 0., 0., 1.]) | Train Loss: tensor(1.1600, grad_fn=<SubBackward0>)
Episode: 1197 | Train Reward: tensor([0., 0., 1.]) | Train Loss: tensor(1.1355, grad_fn=<SubBackward0>)
Episode: 1198 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1301, grad_fn=<SubBackward0>)
Episode: 1199 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1325, grad_fn=<SubBackward0>)
Episode: 1200 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1327, grad_fn=<SubBackward0>)
Episode: 1201 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1346, grad_fn=<SubBackward0>)
Episode: 1202 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1350, grad_fn=<SubBackward0>)
Episode: 1203 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1335, grad_fn=<SubBackward0>)
Episode: 1204 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8912, grad_fn=<SubBackward0>)
Episode: 1205 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1341, grad_fn=<SubBackward0>)
Episode: 1206 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1331, grad_fn=<SubBackward0>)
Episode: 1207 | Train Reward: tensor([0., 0., 1.]) | Train Loss: tensor(1.0443, grad_fn=<SubBackward0>)
Episode: 1208 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1303, grad_fn=<SubBackward0>)
Episode: 1209 | Train Reward: tensor([0., 0., 0., 1.]) | Train Loss: tensor(0.9500, grad_fn=<SubBackward0>)
Episode: 1210 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1337, grad_fn=<SubBackward0>)
Episode: 1211 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1334, grad_fn=<SubBackward0>)
Episode: 1212 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1331, grad_fn=<SubBackward0>)
Episode: 1213 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1335, grad_fn=<SubBackward0>)
Episode: 1214 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1323, grad_fn=<SubBackward0>)
Episode: 1215 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1347, grad_fn=<SubBackward0>)
Episode: 1216 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1351, grad_fn=<SubBackward0>)
Episode: 1217 | Train Reward: tensor([1.]) | Train Loss: tensor(1.2421, grad_fn=<SubBackward0>)
Episode: 1218 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1329, grad_fn=<SubBackward0>)
Episode: 1219 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1328, grad_fn=<SubBackward0>)
Episode: 1220 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1331, grad_fn=<SubBackward0>)
Episode: 1221 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1337, grad_fn=<SubBackward0>)
Episode: 1222 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.7709, grad_fn=<SubBackward0>)
Episode: 1223 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1330, grad_fn=<SubBackward0>)
Episode: 1224 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1309, grad_fn=<SubBackward0>)
Episode: 1225 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1330, grad_fn=<SubBackward0>)
Episode: 1226 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9197, grad_fn=<SubBackward0>)
Episode: 1227 | Train Reward: tensor([1.]) | Train Loss: tensor(0.9820, grad_fn=<SubBackward0>)
Episode: 1228 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1308, grad_fn=<SubBackward0>)
Episode: 1229 | Train Reward: tensor([0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8615, grad_fn=<SubBackward0>)
Episode: 1230 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9410, grad_fn=<SubBackward0>)
Episode: 1231 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1331, grad_fn=<SubBackward0>)
Episode: 1232 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1339, grad_fn=<SubBackward0>)
Episode: 1233 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1291, grad_fn=<SubBackward0>)
Episode: 1234 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1311, grad_fn=<SubBackward0>)
Episode: 1235 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1302, grad_fn=<SubBackward0>)
Episode: 1236 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1302, grad_fn=<SubBackward0>)
Episode: 1237 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1315, grad_fn=<SubBackward0>)
Episode: 1238 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1307, grad_fn=<SubBackward0>)
Episode: 1239 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1287, grad_fn=<SubBackward0>)
Episode: 1240 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8111, grad_fn=<SubBackward0>)
Episode: 1241 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1284, grad_fn=<SubBackward0>)
Episode: 1242 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1290, grad_fn=<SubBackward0>)
Episode: 1243 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1298, grad_fn=<SubBackward0>)
Episode: 1244 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1299, grad_fn=<SubBackward0>)
Episode: 1245 | Train Reward: tensor([0., 0., 0., 1.]) | Train Loss: tensor(1.2711, grad_fn=<SubBackward0>)
Episode: 1246 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1314, grad_fn=<SubBackward0>)
Episode: 1247 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1287, grad_fn=<SubBackward0>)
Episode: 1248 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1316, grad_fn=<SubBackward0>)
Episode: 1249 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1326, grad_fn=<SubBackward0>)
Episode: 1250 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1318, grad_fn=<SubBackward0>)
Episode: 1251 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1300, grad_fn=<SubBackward0>)
Episode: 1252 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9214, grad_fn=<SubBackward0>)
Episode: 1253 | Train Reward: tensor([0., 0., 1.]) | Train Loss: tensor(1.1503, grad_fn=<SubBackward0>)
Episode: 1254 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.8080, grad_fn=<SubBackward0>)
Episode: 1255 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1322, grad_fn=<SubBackward0>)
Episode: 1256 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1326, grad_fn=<SubBackward0>)
Episode: 1257 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1340, grad_fn=<SubBackward0>)
Episode: 1258 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1339, grad_fn=<SubBackward0>)
Episode: 1259 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1328, grad_fn=<SubBackward0>)
Episode: 1260 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(0.5892, grad_fn=<SubBackward0>)
Episode: 1261 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1331, grad_fn=<SubBackward0>)
Episode: 1262 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1334, grad_fn=<SubBackward0>)
Episode: 1263 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1332, grad_fn=<SubBackward0>)
Episode: 1264 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1334, grad_fn=<SubBackward0>)
Episode: 1265 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1315, grad_fn=<SubBackward0>)
Episode: 1266 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1328, grad_fn=<SubBackward0>)
Episode: 1267 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1345, grad_fn=<SubBackward0>)
Episode: 1268 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1315, grad_fn=<SubBackward0>)
Episode: 1269 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1330, grad_fn=<SubBackward0>)
Episode: 1270 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1343, grad_fn=<SubBackward0>)
Episode: 1271 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1326, grad_fn=<SubBackward0>)
Episode: 1272 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1340, grad_fn=<SubBackward0>)
Episode: 1273 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1348, grad_fn=<SubBackward0>)
Episode: 1274 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1344, grad_fn=<SubBackward0>)
Episode: 1275 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1330, grad_fn=<SubBackward0>)
Episode: 1276 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1324, grad_fn=<SubBackward0>)
Episode: 1277 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1328, grad_fn=<SubBackward0>)
Episode: 1278 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1327, grad_fn=<SubBackward0>)
Episode: 1279 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1350, grad_fn=<SubBackward0>)
Episode: 1280 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1335, grad_fn=<SubBackward0>)
Episode: 1281 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1342, grad_fn=<SubBackward0>)
Episode: 1282 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1339, grad_fn=<SubBackward0>)
Episode: 1283 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1348, grad_fn=<SubBackward0>)
Episode: 1284 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1333, grad_fn=<SubBackward0>)
Episode: 1285 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1343, grad_fn=<SubBackward0>)
Episode: 1286 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1344, grad_fn=<SubBackward0>)
Episode: 1287 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1328, grad_fn=<SubBackward0>)
Episode: 1288 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1352, grad_fn=<SubBackward0>)
Episode: 1289 | Train Reward: tensor([0., 0., 0., 0., 1.]) | Train Loss: tensor(0.9375, grad_fn=<SubBackward0>)
Episode: 1290 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1342, grad_fn=<SubBackward0>)
Episode: 1291 | Train Reward: tensor([1.]) | Train Loss: tensor(1.1780, grad_fn=<SubBackward0>)
Episode: 1292 | Train Reward: tensor([0., 0., 0., 0., 0., 1.]) | Train Loss: tensor(1.0246, grad_fn=<SubBackward0>)
Episode: 1293 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1347, grad_fn=<SubBackward0>)
Episode: 1294 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1330, grad_fn=<SubBackward0>)
Episode: 1295 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1335, grad_fn=<SubBackward0>)
Episode: 1296 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1356, grad_fn=<SubBackward0>)
Episode: 1297 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1339, grad_fn=<SubBackward0>)
Episode: 1298 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1325, grad_fn=<SubBackward0>)
Episode: 1299 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1319, grad_fn=<SubBackward0>)
Episode: 1300 | Train Reward: tensor([0., 0., 0., 0., 0., 0., 0., 0., 0., 0.]) | Train Loss: tensor(-0.1342, grad_fn=<SubBackward0>)
